Policeman's helmet,48.4427,-89.2204
Policeman's helmet,43.4621,-80.5471
Policeman's helmet,46.4969,-84.2988
Policeman's helmet,43.4524,-80.5161
Policeman's helmet,45.2994,-75.8745
Policeman's helmet,46.5531,-84.3341
Policeman's helmet,45.4347,-75.6934
Policeman's helmet,49.4014,-91.6574
Policeman's helmet,43.42,-80.418
Policeman's helmet,46.6108,-84.5403
Policeman's helmet,43.9693,-78.1734
Policeman's helmet,44.0913,-77.9352
Policeman's helmet,43.9589,-78.4231
Policeman's helmet,43.9415,-78.3365
Policeman's helmet,44.0065,-77.1383
Policeman's helmet,45.3194,-79.0685
Policeman's helmet,44.5002,-80.2243
Policeman's helmet,48.4382,-89.256
Policeman's helmet,43.982,-77.9026
Policeman's helmet,44.2839,-78.3449
Policeman's helmet,44.0303,-79.5046
Policeman's helmet,43.7528,-80.1888
Policeman's helmet,43.6468,-79.9193
Policeman's helmet,43.8871,-79.7247
Policeman's helmet,44.0265,-79.4646
Policeman's helmet,45.3398,-79.9386
Policeman's helmet,49.7764,-92.828
Policeman's helmet,45.0596,-74.5593
Policeman's helmet,46.509,-84.2558
Policeman's helmet,43.3591,-80.9931
Policeman's helmet,45.3564,-75.7703
Policeman's helmet,45.065,-79.6562
Policeman's helmet,44.0071,-79.4713
Policeman's helmet,48.4401,-89.218
Policeman's helmet,43.3771,-80.9703
Policeman's helmet,43.3223,-81.1788
Policeman's helmet,44.2265,-76.583
Policeman's helmet,46.5184,-84.3297
Policeman's helmet,43.8768,-78.8571
Policeman's helmet,43.8746,-78.853
Policeman's helmet,48.4414,-89.2199
Policeman's helmet,46.4123,-81.2243
Policeman's helmet,43.9002,-78.5948
Policeman's helmet,43.9314,-78.6198
Policeman's helmet,43.9037,-78.5804
Policeman's helmet,43.904,-78.5777
Policeman's helmet,44.0168,-78.5043
Policeman's helmet,45.6486,-76.8749
Policeman's helmet,48.4404,-89.219
Policeman's helmet,48.4403,-89.2189
Policeman's helmet,44.1267,-81.1479
Policeman's helmet,46.5092,-84.2555
Policeman's helmet,46.5092,-84.2555
Policeman's helmet,44.9304,-79.826
Policeman's helmet,43.9516,-78.3031
Policeman's helmet,46.5176,-84.3219
Policeman's helmet,43.3906,-79.7111
Policeman's helmet,43.6896,-80.4194
Policeman's helmet,43.6347,-79.4964
Policeman's helmet,44.2001,-79.4792
Policeman's helmet,44.3189,-78.3401
Policeman's helmet,44.0547,-79.4384
Policeman's helmet,45.2257,-79.287
Policeman's helmet,45.3593,-75.7753
Policeman's helmet,45.3432,-75.8076
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3838,-89.2324
Policeman's helmet,48.3867,-89.2576
Policeman's helmet,46.336,-79.4714
Policeman's helmet,48.3795,-89.2694
Policeman's helmet,45.3463,-75.7182
Policeman's helmet,43.4608,-81.2026
Policeman's helmet,43.9828,-77.9027
Policeman's helmet,44.002,-77.8871
Policeman's helmet,44.0019,-77.8873
Policeman's helmet,44.0019,-77.8873
Policeman's helmet,44.0932,-79.4911
Policeman's helmet,45.2852,-75.8777
Policeman's helmet,45.3063,-75.7353
Policeman's helmet,48.4481,-89.2031
Policeman's helmet,46.3076,-79.446
Policeman's helmet,43.9711,-78.1882
Policeman's helmet,43.9724,-78.1887
Policeman's helmet,43.9692,-78.1883
Policeman's helmet,43.9675,-78.186
Policeman's helmet,43.9685,-78.1861
Policeman's helmet,43.9688,-78.187
Policeman's helmet,43.9695,-78.1868
Policeman's helmet,43.9697,-78.1861
Policeman's helmet,43.9701,-78.1865
Policeman's helmet,43.9726,-78.1885
Policeman's helmet,44.0328,-78.1472
Policeman's helmet,44.0326,-78.1471
Policeman's helmet,44.0322,-78.1475
Policeman's helmet,43.9004,-78.5957
Policeman's helmet,43.9001,-78.5966
Policeman's helmet,43.9004,-78.6
Policeman's helmet,43.9012,-78.5995
Policeman's helmet,43.902,-78.6007
Policeman's helmet,43.9406,-78.6177
Policeman's helmet,43.948,-78.6216
Policeman's helmet,43.4633,-81.196
Policeman's helmet,44.618,-79.4264
Policeman's helmet,43.3261,-79.886
Policeman's helmet,43.3256,-79.8861
Policeman's helmet,43.3252,-79.8861
Policeman's helmet,43.3248,-79.886
Policeman's helmet,44.5982,-79.4253
Policeman's helmet,43.4468,-79.6621
Policeman's helmet,46.5327,-84.2966
Policeman's helmet,43.633,-79.7599
Policeman's helmet,43.4272,-79.8457
Policeman's helmet,45.2899,-76.7633
Policeman's helmet,45.2899,-76.7633
Policeman's helmet,45.5752,-76.7189
Policeman's helmet,43.9007,-78.8503
Policeman's helmet,45.3597,-75.7766
Policeman's helmet,45.3558,-75.7693
Policeman's helmet,44.6516,-79.6782
Policeman's helmet,44.6837,-79.668
Policeman's helmet,43.95,-79.6142
Policeman's helmet,44.0049,-79.6518
Policeman's helmet,43.9914,-79.6231
Policeman's helmet,44.3374,-78.3194
Policeman's helmet,44.1025,-79.7643
Policeman's helmet,46.4353,-81.1452
Policeman's helmet,43.9806,-77.9011
Policeman's helmet,44.4057,-79.6763
Policeman's helmet,44.2641,-79.4862
